date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:40:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:48%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/precision-power-for-every-device-reliable-smart-and-efficient/)
01:40:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:48%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/precision-power-for-every-device-reliable-smart-and-efficient/)
01:40:49	106827/106827	---M--	200	added ('OK')	image/jpeg	etag:%221a14b-68f52afe-adcf16b9a9e9b113;;;%22	https://livpower.in/wp-content/uploads/2025/10/45eb58f9-aeba-4b5c-8a66-3691cba1b826.jpg	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/uploads/2025/10/45eb58f9-aeba-4b5c-8a66-3691cba1b826.jpg	(from https://livpower.in/precision-power-for-every-device-reliable-smart-and-efficient/)
01:40:49	141672/141672	---M--	200	added ('OK')	image/jpeg	etag:%2222968-68f73fe7-e3625873e5a4c1e2;;;%22	https://livpower.in/wp-content/uploads/2025/10/0e1d2a9a-3f88-49cc-ada5-a223b59b85ff.jpg	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/uploads/2025/10/0e1d2a9a-3f88-49cc-ada5-a223b59b85ff.jpg	(from https://livpower.in/precision-power-for-every-device-reliable-smart-and-efficient/)
01:40:50	172311/172311	---M--	200	added ('OK')	image/jpeg	etag:%222a117-68f73fe8-20f3e7c9e8cc8322;;;%22	https://livpower.in/wp-content/uploads/2025/10/54f298ae-f54d-415d-a12c-95d8ccd2bd1c.jpg	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/uploads/2025/10/54f298ae-f54d-415d-a12c-95d8ccd2bd1c.jpg	(from https://livpower.in/precision-power-for-every-device-reliable-smart-and-efficient/)
01:40:50	106827/106827	---M--	200	added ('OK')	image/jpeg	etag:%221a14b-68f73fe8-ad3a597521fb3043;;;%22	https://livpower.in/wp-content/uploads/2025/10/bd79041e-41ee-4d07-94f9-cb52d0d4938c.jpg	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/uploads/2025/10/bd79041e-41ee-4d07-94f9-cb52d0d4938c.jpg	(from https://livpower.in/precision-power-for-every-device-reliable-smart-and-efficient/)
01:40:50	8063674/8063674	---M--	200	added ('OK')	application/zip	etag:%227b0aba-69010c4d-707485aa1fc9d3b1;;;%22	https://livpower.in/wp-content/themes/blankslate/assets/img/liv-power/liv.zip	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/themes/blankslate/assets/img/liv-power/liv.zip	(from https://livpower.in/power-that-protects-reliable-efficient-and-always-stable/)
01:40:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:49%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/precision-power-for-every-device-reliable-smart-and-efficient/)
01:40:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:49%20GMT	https://livpower.in/about-us	C:/My%20Web%20Sites/LivPower/livpower.in/about-us	(from https://livpower.in/precision-power-for-every-device-reliable-smart-and-efficient/)
01:40:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:49%20GMT	https://livpower.in/categories	C:/My%20Web%20Sites/LivPower/livpower.in/categories	(from https://livpower.in/precision-power-for-every-device-reliable-smart-and-efficient/)
01:40:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:50%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/precision-power-for-every-device-reliable-smart-and-efficient/)
01:40:51	2371/2371	---M-Z	200	added ('OK')	application/json	date:Wed,%2014%20Jan%202026%2020:10:50%20GMT	https://livpower.in/wp-json/wp/v2/posts/409	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/wp/v2/posts/409.json	(from https://livpower.in/sound-that-moves-you-clear-powerful-and-immersive/)
01:40:51	842/842	---M-Z	200	added ('OK')	application/rss+xml	etag:%22403e9018c72577fb53589b0f4c0cf107%22	https://livpower.in/sound-that-moves-you-clear-powerful-and-immersive/feed/	C:/My%20Web%20Sites/LivPower/livpower.in/sound-that-moves-you-clear-powerful-and-immersive/feed/index.html	(from https://livpower.in/sound-that-moves-you-clear-powerful-and-immersive/)
01:40:51	2490/2490	---M-Z	200	added ('OK')	application/json	etag:%2277-1768421450;gz%22	https://livpower.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flivpower.in%2Fsound-that-moves-you-clear-powerful-and-immersive%2F	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/oembed/1.0/embed4bf1.json	(from https://livpower.in/sound-that-moves-you-clear-powerful-and-immersive/)
01:40:51	2691/2691	---M-Z	200	added ('OK')	text/xml	etag:%2278-1768421451;gz%22	https://livpower.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flivpower.in%2Fsound-that-moves-you-clear-powerful-and-immersive%2F&format=xml	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/oembed/1.0/embed8c2d	(from https://livpower.in/sound-that-moves-you-clear-powerful-and-immersive/)
01:40:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:51%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/sound-that-moves-you-clear-powerful-and-immersive/)
01:40:52	704977/704977	---M--	200	added ('OK')	image/png	etag:%22ac1d1-68f5225b-5321ed59027eba91;;;%22	https://livpower.in/wp-content/uploads/2025/10/a2ac83dc18191951bc5c831f7accf4b3a1aa8010-1.png	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/uploads/2025/10/a2ac83dc18191951bc5c831f7accf4b3a1aa8010-1.png	(from https://livpower.in/sound-that-moves-you-clear-powerful-and-immersive/)
01:40:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:51%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/sound-that-moves-you-clear-powerful-and-immersive/)
01:40:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:51%20GMT	https://livpower.in/?p=409	C:/My%20Web%20Sites/LivPower/livpower.in/indexe145.html	(from https://livpower.in/sound-that-moves-you-clear-powerful-and-immersive/)
01:40:52	124178/124178	---M--	200	added ('OK')	image/jpeg	etag:%221e512-68f74030-37059db319230301;;;%22	https://livpower.in/wp-content/uploads/2025/10/2ed85f10-759e-4448-8499-bcb35eda5a33.jpg	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/uploads/2025/10/2ed85f10-759e-4448-8499-bcb35eda5a33.jpg	(from https://livpower.in/sound-that-moves-you-clear-powerful-and-immersive/)
01:40:52	92115/92115	---M--	200	added ('OK')	image/jpeg	etag:%22167d3-68f74030-e2332f49f62915ae;;;%22	https://livpower.in/wp-content/uploads/2025/10/3c80cdcc-f686-4042-ac0c-5c3c4bcb63d7.jpg	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/uploads/2025/10/3c80cdcc-f686-4042-ac0c-5c3c4bcb63d7.jpg	(from https://livpower.in/sound-that-moves-you-clear-powerful-and-immersive/)
01:40:53	83853/83853	---M--	200	added ('OK')	image/jpeg	etag:%221478d-68f74031-2b1c2dc37065a0a4;;;%22	https://livpower.in/wp-content/uploads/2025/10/ce153230-08e6-4776-8404-365026423eec.jpg	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/uploads/2025/10/ce153230-08e6-4776-8404-365026423eec.jpg	(from https://livpower.in/sound-that-moves-you-clear-powerful-and-immersive/)
01:40:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:52%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/sound-that-moves-you-clear-powerful-and-immersive/)
01:40:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:52%20GMT	https://livpower.in/about-us	C:/My%20Web%20Sites/LivPower/livpower.in/about-us	(from https://livpower.in/sound-that-moves-you-clear-powerful-and-immersive/)
01:40:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:52%20GMT	https://livpower.in/categories	C:/My%20Web%20Sites/LivPower/livpower.in/categories	(from https://livpower.in/sound-that-moves-you-clear-powerful-and-immersive/)
01:40:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:53%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/sound-that-moves-you-clear-powerful-and-immersive/)
01:40:54	2392/2392	---M-Z	200	added ('OK')	application/json	date:Wed,%2014%20Jan%202026%2020:10:53%20GMT	https://livpower.in/wp-json/wp/v2/posts/411	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/wp/v2/posts/411.json	(from https://livpower.in/picture-perfect-living-brilliant-smart-and-immersive/)
01:40:54	2505/2505	---M-Z	200	added ('OK')	application/json	etag:%2279-1768421453;gz%22	https://livpower.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flivpower.in%2Fpicture-perfect-living-brilliant-smart-and-immersive%2F	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/oembed/1.0/embedfbc4.json	(from https://livpower.in/picture-perfect-living-brilliant-smart-and-immersive/)
01:40:54	851/851	---M-Z	200	added ('OK')	application/rss+xml	etag:%22403e9018c72577fb53589b0f4c0cf107%22	https://livpower.in/picture-perfect-living-brilliant-smart-and-immersive/feed/	C:/My%20Web%20Sites/LivPower/livpower.in/picture-perfect-living-brilliant-smart-and-immersive/feed/index.html	(from https://livpower.in/picture-perfect-living-brilliant-smart-and-immersive/)
01:40:54	2706/2706	---M-Z	200	added ('OK')	text/xml	etag:%2280-1768421454;gz%22	https://livpower.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flivpower.in%2Fpicture-perfect-living-brilliant-smart-and-immersive%2F&format=xml	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/oembed/1.0/embedb7ac	(from https://livpower.in/picture-perfect-living-brilliant-smart-and-immersive/)
01:40:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:54%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/picture-perfect-living-brilliant-smart-and-immersive/)
01:40:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:54%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/picture-perfect-living-brilliant-smart-and-immersive/)
01:40:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:54%20GMT	https://livpower.in/?p=411	C:/My%20Web%20Sites/LivPower/livpower.in/index8eaf.html	(from https://livpower.in/picture-perfect-living-brilliant-smart-and-immersive/)
01:40:55	22256/22256	---M--	200	added ('OK')	image/webp	etag:%2256f0-68f73f63-a9cab2d0f671e1f2;;;%22	https://livpower.in/wp-content/uploads/2025/10/frame-less-led-tv-500x500.jpg.webp	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/uploads/2025/10/frame-less-led-tv-500x500.jpg.webp	(from https://livpower.in/picture-perfect-living-brilliant-smart-and-immersive/)
01:40:55	1360862/1360862	---M--	200	added ('OK')	image/png	etag:%2214c3de-68f5223f-9040c365e3e8d7ae;;;%22	https://livpower.in/wp-content/uploads/2025/10/68ed2bb24223a8098b23a2589d1802b802d5d5db-1.png	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/uploads/2025/10/68ed2bb24223a8098b23a2589d1802b802d5d5db-1.png	(from https://livpower.in/picture-perfect-living-brilliant-smart-and-immersive/)
01:40:55	46365/46365	---M--	200	added ('OK')	image/jpeg	etag:%22b51d-68f73f63-bf19e9710789352f;;;%22	https://livpower.in/wp-content/uploads/2025/10/istockphoto-2166351568-612x612-1.jpg	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/uploads/2025/10/istockphoto-2166351568-612x612-1.jpg	(from https://livpower.in/picture-perfect-living-brilliant-smart-and-immersive/)
01:40:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:55%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/picture-perfect-living-brilliant-smart-and-immersive/)
01:40:56	741143/741143	---M--	200	added ('OK')	image/png	etag:%22b4f17-68f73f64-7eff29d87d374707;;;%22	https://livpower.in/wp-content/uploads/2025/10/lowepro-shoulder-bag-nova-180-aw-ii-black.png	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/uploads/2025/10/lowepro-shoulder-bag-nova-180-aw-ii-black.png	(from https://livpower.in/picture-perfect-living-brilliant-smart-and-immersive/)
01:40:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:55%20GMT	https://livpower.in/about-us	C:/My%20Web%20Sites/LivPower/livpower.in/about-us	(from https://livpower.in/picture-perfect-living-brilliant-smart-and-immersive/)
01:40:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:55%20GMT	https://livpower.in/categories	C:/My%20Web%20Sites/LivPower/livpower.in/categories	(from https://livpower.in/picture-perfect-living-brilliant-smart-and-immersive/)
01:40:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:56%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/picture-perfect-living-brilliant-smart-and-immersive/)
01:40:57	2323/2323	---M-Z	200	added ('OK')	application/json	date:Wed,%2014%20Jan%202026%2020:10:56%20GMT	https://livpower.in/wp-json/wp/v2/posts/423	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/wp/v2/posts/423.json	(from https://livpower.in/warmth-that-cares-fast-safe-and-energy-efficient/)
01:40:57	2485/2485	---M-Z	200	added ('OK')	application/json	etag:%2281-1768421456;gz%22	https://livpower.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flivpower.in%2Fwarmth-that-cares-fast-safe-and-energy-efficient%2F	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/oembed/1.0/embed0742.json	(from https://livpower.in/warmth-that-cares-fast-safe-and-energy-efficient/)
01:40:57	839/839	---M-Z	200	added ('OK')	application/rss+xml	etag:%22403e9018c72577fb53589b0f4c0cf107%22	https://livpower.in/warmth-that-cares-fast-safe-and-energy-efficient/feed/	C:/My%20Web%20Sites/LivPower/livpower.in/warmth-that-cares-fast-safe-and-energy-efficient/feed/index.html	(from https://livpower.in/warmth-that-cares-fast-safe-and-energy-efficient/)
01:40:57	2686/2686	---M-Z	200	added ('OK')	text/xml	etag:%2282-1768421456;gz%22	https://livpower.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flivpower.in%2Fwarmth-that-cares-fast-safe-and-energy-efficient%2F&format=xml	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/oembed/1.0/embed0600	(from https://livpower.in/warmth-that-cares-fast-safe-and-energy-efficient/)
01:40:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:57%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/warmth-that-cares-fast-safe-and-energy-efficient/)
01:40:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:57%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/warmth-that-cares-fast-safe-and-energy-efficient/)
01:40:58	730582/730582	---M--	200	added ('OK')	image/png	etag:%22b25d6-68f52371-7d9374a4cae473dd;;;%22	https://livpower.in/wp-content/uploads/2025/10/c4a917a7ea422ae2cec14858a54cb4fd28d5dac5-1.png	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/uploads/2025/10/c4a917a7ea422ae2cec14858a54cb4fd28d5dac5-1.png	(from https://livpower.in/warmth-that-cares-fast-safe-and-energy-efficient/)
01:40:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:57%20GMT	https://livpower.in/?p=423	C:/My%20Web%20Sites/LivPower/livpower.in/indexb351.html	(from https://livpower.in/warmth-that-cares-fast-safe-and-energy-efficient/)
01:40:58	259614/259614	---M--	200	added ('OK')	image/jpeg	etag:%223f61e-68f73ecb-c380c16c996a39df;;;%22	https://livpower.in/wp-content/uploads/2025/10/1a37ddf1-bfdf-4260-b283-8bf9a2637a96.jpg	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/uploads/2025/10/1a37ddf1-bfdf-4260-b283-8bf9a2637a96.jpg	(from https://livpower.in/warmth-that-cares-fast-safe-and-energy-efficient/)
01:40:58	98014/98014	---M--	200	added ('OK')	image/jpeg	etag:%2217ede-68f73ecc-dfcac3248dd7c4b3;;;%22	https://livpower.in/wp-content/uploads/2025/10/1c60fde1-5df2-41ae-8c86-1563b24e51db.jpg	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/uploads/2025/10/1c60fde1-5df2-41ae-8c86-1563b24e51db.jpg	(from https://livpower.in/warmth-that-cares-fast-safe-and-energy-efficient/)
01:40:58	152253/152253	---M--	200	added ('OK')	image/jpeg	etag:%22252bd-68f73ecd-9f5e7140037cc978;;;%22	https://livpower.in/wp-content/uploads/2025/10/b747403b-e658-4434-a1ae-9aea78e3d6e4.jpg	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/uploads/2025/10/b747403b-e658-4434-a1ae-9aea78e3d6e4.jpg	(from https://livpower.in/warmth-that-cares-fast-safe-and-energy-efficient/)
01:40:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:58%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/warmth-that-cares-fast-safe-and-energy-efficient/)
01:40:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:58%20GMT	https://livpower.in/about-us	C:/My%20Web%20Sites/LivPower/livpower.in/about-us	(from https://livpower.in/warmth-that-cares-fast-safe-and-energy-efficient/)
01:40:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:58%20GMT	https://livpower.in/categories	C:/My%20Web%20Sites/LivPower/livpower.in/categories	(from https://livpower.in/warmth-that-cares-fast-safe-and-energy-efficient/)
01:40:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:10:59%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/warmth-that-cares-fast-safe-and-energy-efficient/)
01:41:00	2307/2307	---M-Z	200	added ('OK')	application/json	date:Wed,%2014%20Jan%202026%2020:10:59%20GMT	https://livpower.in/wp-json/wp/v2/posts/445	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/wp/v2/posts/445.json	(from https://livpower.in/blend-it-better-powerful-versatile-and-easy-to-clean/)
01:41:00	851/851	---M-Z	200	added ('OK')	application/rss+xml	etag:%22403e9018c72577fb53589b0f4c0cf107%22	https://livpower.in/blend-it-better-powerful-versatile-and-easy-to-clean/feed/	C:/My%20Web%20Sites/LivPower/livpower.in/blend-it-better-powerful-versatile-and-easy-to-clean/feed/index.html	(from https://livpower.in/blend-it-better-powerful-versatile-and-easy-to-clean/)
01:41:00	2495/2495	---M-Z	200	added ('OK')	application/json	etag:%2283-1768421459;gz%22	https://livpower.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flivpower.in%2Fblend-it-better-powerful-versatile-and-easy-to-clean%2F	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/oembed/1.0/embed0be0.json	(from https://livpower.in/blend-it-better-powerful-versatile-and-easy-to-clean/)
01:41:00	2696/2696	---M-Z	200	added ('OK')	text/xml	etag:%2284-1768421460;gz%22	https://livpower.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flivpower.in%2Fblend-it-better-powerful-versatile-and-easy-to-clean%2F&format=xml	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/oembed/1.0/embed9832	(from https://livpower.in/blend-it-better-powerful-versatile-and-easy-to-clean/)
01:41:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:11:00%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/blend-it-better-powerful-versatile-and-easy-to-clean/)
01:41:01	20220/20220	---M--	200	added ('OK')	image/jpeg	etag:%224efc-68f52b84-96e8b152c3974c2d;;;%22	https://livpower.in/wp-content/uploads/2025/10/istockphoto-1384863054-612x612-1.jpg	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/uploads/2025/10/istockphoto-1384863054-612x612-1.jpg	(from https://livpower.in/blend-it-better-powerful-versatile-and-easy-to-clean/)
01:41:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:11:00%20GMT	https://livpower.in/?p=445	C:/My%20Web%20Sites/LivPower/livpower.in/index0ecd.html	(from https://livpower.in/blend-it-better-powerful-versatile-and-easy-to-clean/)
01:41:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:11:00%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/blend-it-better-powerful-versatile-and-easy-to-clean/)
01:41:01	21375/21375	---M--	200	added ('OK')	image/jpeg	etag:%22537f-68f74160-206cfa8c8bd9d8f9;;;%22	https://livpower.in/wp-content/uploads/2025/10/9873789_fpx.jpg	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/uploads/2025/10/9873789_fpx.jpg	(from https://livpower.in/blend-it-better-powerful-versatile-and-easy-to-clean/)
01:41:02	203871/203871	---M--	200	added ('OK')	image/jpeg	etag:%2231c5f-68f74160-ad1e11ab553a6289;;;%22	https://livpower.in/wp-content/uploads/2025/10/Blenders_CBT-2000P1.jpg	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/uploads/2025/10/Blenders_CBT-2000P1.jpg	(from https://livpower.in/blend-it-better-powerful-versatile-and-easy-to-clean/)
01:41:02	127713/127713	---M--	200	added ('OK')	image/jpeg	etag:%221f2e1-68f74160-513ddbc74fa72db5;;;%22	https://livpower.in/wp-content/uploads/2025/10/alr-primary-blenders-rkilgore-0129-04807bd0ae994d2f96aee779c20915dc.jpeg	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/uploads/2025/10/alr-primary-blenders-rkilgore-0129-04807bd0ae994d2f96aee779c20915dc.jpg	(from https://livpower.in/blend-it-better-powerful-versatile-and-easy-to-clean/)
01:41:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:11:01%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/blend-it-better-powerful-versatile-and-easy-to-clean/)
01:41:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:11:01%20GMT	https://livpower.in/about-us	C:/My%20Web%20Sites/LivPower/livpower.in/about-us	(from https://livpower.in/blend-it-better-powerful-versatile-and-easy-to-clean/)
01:41:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:11:02%20GMT	https://livpower.in/categories	C:/My%20Web%20Sites/LivPower/livpower.in/categories	(from https://livpower.in/blend-it-better-powerful-versatile-and-easy-to-clean/)
01:41:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:11:02%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/blend-it-better-powerful-versatile-and-easy-to-clean/)
01:41:03	2269/2269	---M-Z	200	added ('OK')	application/json	date:Wed,%2014%20Jan%202026%2020:11:02%20GMT	https://livpower.in/wp-json/wp/v2/posts/430	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/wp/v2/posts/430.json	(from https://livpower.in/boil-in-style-fast-safe-and-energy-smart/)
01:41:03	815/815	---M-Z	200	added ('OK')	application/rss+xml	etag:%22403e9018c72577fb53589b0f4c0cf107%22	https://livpower.in/boil-in-style-fast-safe-and-energy-smart/feed/	C:/My%20Web%20Sites/LivPower/livpower.in/boil-in-style-fast-safe-and-energy-smart/feed/index.html	(from https://livpower.in/boil-in-style-fast-safe-and-energy-smart/)
01:41:04	2445/2445	---M-Z	200	added ('OK')	application/json	etag:%2285-1768421463;gz%22	https://livpower.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flivpower.in%2Fboil-in-style-fast-safe-and-energy-smart%2F	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/oembed/1.0/embed3d88.json	(from https://livpower.in/boil-in-style-fast-safe-and-energy-smart/)
01:41:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:11:03%20GMT	https://livpower.in/?p=430	C:/My%20Web%20Sites/LivPower/livpower.in/indexbdc5.html	(from https://livpower.in/boil-in-style-fast-safe-and-energy-smart/)
01:41:04	2646/2646	---M-Z	200	added ('OK')	text/xml	etag:%2286-1768421463;gz%22	https://livpower.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flivpower.in%2Fboil-in-style-fast-safe-and-energy-smart%2F&format=xml	C:/My%20Web%20Sites/LivPower/livpower.in/wp-json/oembed/1.0/embed5569	(from https://livpower.in/boil-in-style-fast-safe-and-energy-smart/)
01:41:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:11:03%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/boil-in-style-fast-safe-and-energy-smart/)
01:41:04	97238/97238	---M--	200	added ('OK')	image/png	etag:%2217bd6-68f52551-f6f4167e69fa1ebc;;;%22	https://livpower.in/wp-content/uploads/2025/10/fd7a17d5235702c258d6b97e2279844c8234957e-1.png	C:/My%20Web%20Sites/LivPower/livpower.in/wp-content/uploads/2025/10/fd7a17d5235702c258d6b97e2279844c8234957e-1.png	(from https://livpower.in/boil-in-style-fast-safe-and-energy-smart/)
01:41:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Jan%202026%2020:11:04%20GMT	https://livpower.in/contact-us	C:/My%20Web%20Sites/LivPower/livpower.in/contact-us	(from https://livpower.in/boil-in-style-fast-safe-and-energy-smart/)
